2.214	0.288006
2.215	0.287888
2.216	0.287771
2.217	0.287653
2.218	0.287534
2.219	0.287415
2.22	0.287295
2.221	0.287175
2.222	0.287055
2.223	0.286934
2.224	0.286813
2.225	0.286692
2.226	0.286569
2.227	0.286447
2.228	0.286324
2.229	0.286201
2.23	0.286077
2.231	0.285953
2.232	0.285828
2.233	0.285703
2.234	0.285578
2.235	0.285452
2.236	0.285326
2.237	0.285199
2.238	0.285072
2.239	0.284945
2.24	0.284817
2.241	0.284689
2.242	0.28456
2.243	0.284431
2.244	0.284301
2.245	0.284172
2.246	0.284041
2.247	0.283911
2.248	0.28378
2.249	0.283648
2.25	0.283517
2.251	0.283385
2.252	0.283252
2.253	0.283119
2.254	0.282986
2.255	0.282852
2.256	0.282718
2.257	0.282584
2.258	0.282449
2.259	0.282314
2.26	0.282178
2.261	0.282042
2.262	0.281906
2.263	0.28177
2.264	0.281633
2.265	0.281495
2.266	0.281358
2.267	0.28122
2.268	0.281081
2.269	0.280943
2.27	0.280803
2.271	0.280664
2.272	0.280524
2.273	0.280384
2.274	0.280244
2.275	0.280103
2.276	0.279962
2.277	0.27982
2.278	0.279678
2.279	0.279536
2.28	0.279394
2.281	0.279251
2.282	0.279108
2.283	0.278964
2.284	0.278821
2.285	0.278677
2.286	0.278532
2.287	0.278387
2.288	0.278242
2.289	0.278097
2.29	0.277951
2.291	0.277805
2.292	0.277659
2.293	0.277512
2.294	0.277365
2.295	0.277218
2.296	0.277071
2.297	0.276923
2.298	0.276775
2.299	0.276626
2.3	0.276477
2.301	0.276328
2.302	0.276179
2.303	0.276029
2.304	0.27588
2.305	0.275729
2.306	0.275579
2.307	0.275428
2.308	0.275277
2.309	0.275126
2.31	0.274974
2.311	0.274822
2.312	0.27467
2.313	0.274518
2.314	0.274365
2.315	0.274212
2.316	0.274059
2.317	0.273905
2.318	0.273751
2.319	0.273597
2.32	0.273443
2.321	0.273288
2.322	0.273134
2.323	0.272979
2.324	0.272823
2.325	0.272668
2.326	0.272512
2.327	0.272356
2.328	0.272199
2.329	0.272043
2.33	0.271886
2.331	0.271729
2.332	0.271572
2.333	0.271414
2.334	0.271256
2.335	0.271098
2.336	0.27094
2.337	0.270781
2.338	0.270623
2.339	0.270464
2.34	0.270305
2.341	0.270145
2.342	0.269986
2.343	0.269826
2.344	0.269666
2.345	0.269505
2.346	0.269345
2.347	0.269184
2.348	0.269023
2.349	0.268862
2.35	0.268701
2.351	0.268539
2.352	0.268377
2.353	0.268215
2.354	0.268053
2.355	0.267891
2.356	0.267728
2.357	0.267566
2.358	0.267403
2.359	0.26724
2.36	0.267076
2.361	0.266913
2.362	0.266749
2.363	0.266585
2.364	0.266421
2.365	0.266257
2.366	0.266092
2.367	0.265928
2.368	0.265763
2.369	0.265598
2.37	0.265433
2.371	0.265267
2.372	0.265102
2.373	0.264936
2.374	0.26477
2.375	0.264604
2.376	0.264438
2.377	0.264272
2.378	0.264105
2.379	0.263939
2.38	0.263772
2.381	0.263605
2.382	0.263438
2.383	0.26327
2.384	0.263103
2.385	0.262936
2.386	0.262768
2.387	0.2626
2.388	0.262432
2.389	0.262264
2.39	0.262096
2.391	0.261927
2.392	0.261759
2.393	0.26159
2.394	0.261421
2.395	0.261252
2.396	0.261083
2.397	0.260914
2.398	0.260745
2.399	0.260575
2.4	0.260405
2.401	0.260236
2.402	0.260066
2.403	0.259896
2.404	0.259726
2.405	0.259556
2.406	0.259386
2.407	0.259215
2.408	0.259045
2.409	0.258874
2.41	0.258703
2.411	0.258533
2.412	0.258362
2.413	0.258191
2.414	0.25802
2.415	0.257848
2.416	0.257677
2.417	0.257506
2.418	0.257334
2.419	0.257163
2.42	0.256991
2.421	0.256819
2.422	0.256648
2.423	0.256476
2.424	0.256304
2.425	0.256132
2.426	0.25596
2.427	0.255787
2.428	0.255615
2.429	0.255443
2.43	0.25527
2.431	0.255098
2.432	0.254925
2.433	0.254753
2.434	0.25458
2.435	0.254407
2.436	0.254234
2.437	0.254062
2.438	0.253889
2.439	0.253716
2.44	0.253543
2.441	0.25337
2.442	0.253197
2.443	0.253023
2.444	0.25285
2.445	0.252677
2.446	0.252504
2.447	0.25233
2.448	0.252157
2.449	0.251984
2.45	0.25181
2.451	0.251637
2.452	0.251463
2.453	0.25129
2.454	0.251116
2.455	0.250943
2.456	0.250769
2.457	0.250595
2.458	0.250422
2.459	0.250248
2.46	0.250074
2.461	0.249901
2.462	0.249727
2.463	0.249553
2.464	0.24938
2.465	0.249206
2.466	0.249032
2.467	0.248858
2.468	0.248685
2.469	0.248511
2.47	0.248337
2.471	0.248163
2.472	0.24799
2.473	0.247816
2.474	0.247642
2.475	0.247468
2.476	0.247295
2.477	0.247121
2.478	0.246947
2.479	0.246774
2.48	0.2466
2.481	0.246426
2.482	0.246253
2.483	0.246079
2.484	0.245906
2.485	0.245732
2.486	0.245559
2.487	0.245385
2.488	0.245212
2.489	0.245038
2.49	0.244865
2.491	0.244692
2.492	0.244518
2.493	0.244345
2.494	0.244172
2.495	0.243999
2.496	0.243826
2.497	0.243652
2.498	0.243479
2.499	0.243306
2.5	0.243134
2.501	0.242961
2.502	0.242788
2.503	0.242615
2.504	0.242442
2.505	0.24227
2.506	0.242097
2.507	0.241925
2.508	0.241752
2.509	0.24158
2.51	0.241408
2.511	0.241235
2.512	0.241063
2.513	0.240891
2.514	0.240719
2.515	0.240547
2.516	0.240376
2.517	0.240204
2.518	0.240032
2.519	0.239861
2.52	0.239689
2.521	0.239518
2.522	0.239346
2.523	0.239175
2.524	0.239004
2.525	0.238833
2.526	0.238662
2.527	0.238491
2.528	0.238321
2.529	0.23815
2.53	0.23798
2.531	0.237809
2.532	0.237639
2.533	0.237469
2.534	0.237299
2.535	0.237129
2.536	0.236959
2.537	0.236789
2.538	0.236619
2.539	0.23645
2.54	0.236281
2.541	0.236111
2.542	0.235942
2.543	0.235773
2.544	0.235604
2.545	0.235436
2.546	0.235267
2.547	0.235099
2.548	0.23493
2.549	0.234762
2.55	0.234594
2.551	0.234426
2.552	0.234259
2.553	0.234091
2.554	0.233924
2.555	0.233756
